"Standard Report - Imports"
"Current date: 07/23/2025 2:16 PM (Eastern Daylight Time)"
"Commodity","Country","Time","Customs Value (Gen) ($US)","Quantity 1 (Gen)",
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Cambodia","March 2023","169,584,354","995,237"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Cambodia","April 2023","177,838,395","997,465"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Cambodia","May 2023","203,226,278","1,201,520"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Cambodia","June 2023","191,253,974","1,058,580"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Cambodia","July 2023","215,899,143","1,172,506"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Cambodia","August 2023","256,999,274","1,446,344"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Cambodia","September 2023","207,305,103","1,177,948"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Cambodia","October 2023","222,685,212","1,250,569"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Cambodia","November 2023","173,665,699","961,740"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Cambodia","December 2023","165,728,507","900,417"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Cambodia","2024","1,274,832,787","8,704,460"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Cambodia","January 2024","148,600,652","835,658"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Cambodia","February 2024","56,181,378","365,694"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Cambodia","March 2024","152,292,287","999,789"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Cambodia","April 2024","101,983,435","645,741"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Cambodia","May 2024","105,726,232","703,017"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Cambodia","June 2024","101,081,584","648,212"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Cambodia","July 2024","154,445,339","1,162,994"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Cambodia","August 2024","149,191,520","1,212,587"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Cambodia","September 2024","119,882,590","889,984"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Cambodia","October 2024","110,423,890","754,141"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Cambodia","November 2024","57,069,761","386,642"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Cambodia","December 2024","17,954,119","100,001"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Cambodia","2025 through May","526,085","3,766"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Cambodia","January 2025","484,122","3,478"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Cambodia","February 2025","41,963","288"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Canada","2022","125,422,030","1,257,722"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Canada","January 2022","2,848,956","47,730"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Canada","February 2022","4,046,259","61,114"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Canada","March 2022","4,976,989","75,660"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Canada","April 2022","4,739,658","68,749"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Canada","May 2022","4,858,973","73,436"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Canada","June 2022","5,078,643","80,769"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Canada","July 2022","6,630,180","88,052"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Canada","August 2022","17,350,183","156,591"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Canada","September 2022","18,836,808","158,299"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Canada","October 2022","15,336,691","125,523"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Canada","November 2022","18,119,491","162,509"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Canada","December 2022","22,599,199","159,290"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Canada","2023","116,271,061","1,030,279"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Canada","January 2023","22,687,828","163,282"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Canada","February 2023","13,227,586","96,570"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Canada","March 2023","17,014,470","118,405"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Canada","April 2023","8,297,000","81,828"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Canada","May 2023","12,946,909","113,281"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Canada","June 2023","8,472,264","96,647"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Canada","July 2023","2,392,609","32,362"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Canada","August 2023","4,808,115","66,907"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Canada","September 2023","8,518,754","88,843"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Canada","October 2023","3,980,008","52,320"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Canada","November 2023","8,981,969","73,403"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Canada","December 2023","4,943,549","46,431"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Canada","2024","28,093,465","348,810"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Canada","January 2024","6,252,937","56,278"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Canada","February 2024","2,966,701","36,339"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Canada","March 2024","2,874,889","32,820"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Canada","April 2024","3,330,838","38,325"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Canada","May 2024","2,474,445","34,889"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Canada","June 2024","1,674,582","22,606"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Canada","July 2024","1,753,842","24,863"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Canada","August 2024","1,354,321","19,727"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Canada","September 2024","1,641,025","25,254"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Canada","October 2024","1,984,473","29,032"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Canada","November 2024","980,821","15,622"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Canada","December 2024","804,591","13,055"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Canada","2025 through May","3,975,691","43,245"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Canada","January 2025","2,055,333","26,688"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Canada","February 2025","399,601","3,141"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Canada","March 2025","1,085,662","9,487"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Canada","April 2025","202,476","1,917"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Canada","May 2025","232,619","2,012"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","China","2022","63,414,425","891,157"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","China","January 2022","11,914,666","141,598"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","China","February 2022","5,369,849","93,191"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","China","March 2022","2,114,188","38,858"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","China","April 2022","1,216,292","17,511"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","China","May 2022","562,845","13,859"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","China","June 2022","3,173,087","60,571"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","China","July 2022","3,032,724","57,935"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","China","August 2022","8,332,220","98,472"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","China","September 2022","7,835,983","100,155"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","China","October 2022","8,391,239","90,068"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","China","November 2022","4,046,051","79,287"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","China","December 2022","7,425,281","99,652"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","China","2023","114,030,312","711,971"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","China","January 2023","3,427,070","52,288"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","China","February 2023","3,041,644","51,620"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","China","March 2023","38,449,658","207,127"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","China","April 2023","31,061,670","173,227"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","China","May 2023","5,872,476","32,327"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","China","June 2023","7,959,498","56,366"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","China","July 2023","2,612,591","15,995"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","China","August 2023","2,785,824","18,206"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","China","September 2023","4,844,655","27,641"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","China","October 2023","4,395,143","20,592"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","China","November 2023","1,809,874","13,690"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","China","December 2023","7,770,209","42,892"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","China","2024","25,806,345","249,085"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","China","January 2024","3,883,475","29,103"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","China","February 2024","1,453,396","10,496"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","China","March 2024","817,539","7,754"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","China","April 2024","1,092,469","7,052"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","China","May 2024","2,574,921","24,115"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","China","June 2024","2,382,962","23,609"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","China","July 2024","3,788,907","37,497"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","China","August 2024","2,126,922","20,914"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","China","September 2024","1,948,737","21,223"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","China","October 2024","1,657,683","21,456"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","China","November 2024","1,933,503","24,246"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","China","December 2024","2,145,831","21,620"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","China","2025 through May","5,174,708","59,228"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","China","January 2025","1,894,932","20,867"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","China","February 2025","1,716,184","21,065"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","China","March 2025","580,309","5,490"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","China","April 2025","642,608","7,461"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","China","May 2025","340,675","4,345"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Croatia","2022","3,587,169","49,920"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Croatia","April 2022","62,233","884"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Croatia","September 2022","788,072","11,024"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Croatia","October 2022","1,336,608","18,564"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Croatia","November 2022","954,720","13,260"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Croatia","December 2022","445,536","6,188"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Croatia","2023","5,541,224","77,040"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Croatia","January 2023","318,240","4,420"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Croatia","February 2023","378,144","5,252"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Croatia","May 2023","1,920,672","26,676"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Croatia","June 2023","186,702","2,652"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Croatia","July 2023","125,882","1,768"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Croatia","August 2023","1,018,368","14,144"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Croatia","September 2023","1,247,760","17,330"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Croatia","October 2023","254,592","3,536"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Croatia","November 2023","90,864","1,262"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Croatia","2024","6,587,454","20,589"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Croatia","June 2024","57,744","802"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Croatia","July 2024","49,500","150"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Croatia","August 2024","2,291,520","6,944"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Croatia","September 2024","4,188,690","12,693"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Denmark","2024","15,683","5"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Denmark","August 2024","15,683","5"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","France","2022","85,194","771"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","France","January 2022","38,400","384"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","France","March 2022","23,800","200"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","France","April 2022","20,825","175"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","France","September 2022","2,169","12"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","France","2023","592,463","7,382"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","France","April 2023","3,521","27"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","France","June 2023","29,575","332"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","France","July 2023","526,967","6,843"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","France","October 2023","32,400","180"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Georgia","2023","1,787,324","10,140"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Georgia","December 2023","1,787,324","10,140"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Germany","2022","1,607,554","6,149"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Germany","January 2022","620,000","12"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Germany","February 2022","44,083","744"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Germany","March 2022","3,294","20"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Germany","May 2022","57,515","276"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Germany","August 2022","795,578","4,991"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Germany","November 2022","44,355","55"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Germany","December 2022","42,729","51"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Germany","2023","7,994,055","45,273"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Germany","January 2023","31,056","36"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Germany","May 2023","86,328","480"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Germany","July 2023","44,976","251"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Germany","August 2023","60,329","335"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Germany","September 2023","40,627","226"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Germany","October 2023","39,222","218"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Germany","November 2023","108,596","875"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Germany","December 2023","7,582,921","42,852"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Germany","2024","18,644,390","105,890"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Germany","January 2024","9,102,310","51,245"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Germany","February 2024","5,036,010","28,377"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Germany","March 2024","2,504,880","14,368"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Germany","April 2024","1,698,745","9,608"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Germany","May 2024","89,465","505"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Germany","June 2024","95,130","1,119"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Germany","July 2024","96,850","563"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Germany","September 2024","6,000","14"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Germany","October 2024","15,000","91"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Germany","2025 through May","123,961","751"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Germany","February 2025","74,340","596"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Germany","March 2025","2,622","16"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Germany","May 2025","46,999","139"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","India","2022","83,865,782","603,742"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","India","January 2022","1,396,775","21,366"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","India","February 2022","2,221,756","23,990"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","India","March 2022","1,300,725","12,978"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","India","April 2022","1,568,223","33,161"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","India","May 2022","1,514,708","47,396"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","India","June 2022","1,827,266","39,581"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","India","July 2022","990,217","30,398"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","India","August 2022","4,899,703","23,776"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","India","September 2022","13,270,592","70,918"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","India","October 2022","9,775,087","65,601"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","India","November 2022","19,145,341","96,679"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","India","December 2022","25,955,389","137,898"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","India","2023","737,557,177","3,922,828"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","India","January 2023","28,983,516","168,799"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","India","February 2023","23,093,018","149,378"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","India","March 2023","54,741,136","297,212"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","India","April 2023","45,075,952","233,698"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","India","May 2023","46,750,083","256,733"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","India","June 2023","57,335,841","315,741"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","India","July 2023","73,331,348","370,014"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","India","August 2023","100,934,066","509,358"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","India","September 2023","128,384,781","670,805"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","India","October 2023","93,960,328","526,264"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","India","November 2023","49,718,095","239,964"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","India","December 2023","35,249,013","184,862"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","India","2024","778,560,338","3,934,963"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","India","January 2024","21,677,092","108,366"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","India","February 2024","18,843,691","100,348"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","India","March 2024","24,536,664","124,492"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","India","April 2024","71,082,681","348,110"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","India","May 2024","220,894,097","1,071,795"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","India","June 2024","130,746,839","630,958"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","India","July 2024","62,280,705","318,155"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","India","August 2024","63,540,208","330,997"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","India","September 2024","74,729,473","380,604"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","India","October 2024","19,582,717","112,978"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","India","November 2024","51,864,105","285,567"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","India","December 2024","18,782,066","122,593"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","India","2025 through May","134,077,972","975,477"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","India","January 2025","10,339,749","65,800"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","India","February 2025","18,414,408","129,520"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","India","March 2025","19,884,762","144,108"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","India","April 2025","16,806,806","118,900"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","India","May 2025","68,632,247","517,149"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Indonesia","2022","166,115,030","1,173,188"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Indonesia","January 2022","5,470,114","43,312"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Indonesia","February 2022","3,137,135","23,188"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Indonesia","March 2022","5,347,935","43,702"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Indonesia","April 2022","13,171,261","105,080"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Indonesia","May 2022","10,184,374","81,843"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Indonesia","June 2022","8,133,862","63,010"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Indonesia","July 2022","12,571,268","98,567"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Indonesia","August 2022","14,527,796","103,980"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Indonesia","September 2022","22,556,958","151,586"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Indonesia","October 2022","31,489,957","210,455"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Indonesia","November 2022","15,198,183","99,297"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Indonesia","December 2022","24,326,187","149,168"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Indonesia","2023","145,823,589","925,140"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Indonesia","January 2023","30,840,997","179,767"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Indonesia","February 2023","6,866,418","41,427"
"8541430010 Solar Cells,crysln Silic Photv Assmb Mods Or Panls (no)","Indonesia","March 2023","17,149,200","102,906"
